,Env,Hybrid
520,GAH1_2022,GEMN-0096_PHJ89_0013/LH244
521,GAH1_2022,GEMN-0096_PHJ89_0014/LH244
522,GAH1_2022,GEMN-0096_PHJ89_0016/LH244
523,GAH1_2022,GEMN-0096_PHJ89_0017/LH244
524,GAH1_2022,GEMN-0096_PHK76_0001/LH244
525,GAH1_2022,GEMN-0096_PHK76_0002/LH244
526,GAH1_2022,GEMN-0096_PHK76_0003/LH244
527,GAH1_2022,GEMN-0096_PHK76_0004/LH244
528,GAH1_2022,GEMN-0096_PHK76_0006/LH244
529,GAH1_2022,GEMN-0096_PHK76_0007/LH244
530,GAH1_2022,GEMN-0096_PHK76_0008/LH244
531,GAH1_2022,GEMN-0096_PHK76_0009/LH244
532,GAH1_2022,GEMN-0096_PHK76_0010/LH244
533,GAH1_2022,GEMN-0096_PHK76_0013/LH244
534,GAH1_2022,GEMN-0096_PHK76_0015/LH244
535,GAH1_2022,GEMN-0096_PHK76_0016/LH244
536,GAH1_2022,GEMN-0096_PHN46_0001/LH244
537,GAH1_2022,GEMN-0096_PHN46_0002/LH244
538,GAH1_2022,GEMN-0096_PHN46_0003/LH244
539,GAH1_2022,GEMN-0096_PHN46_0004/LH244
540,GAH1_2022,GEMN-0096_PHN46_0005/LH244
541,GAH1_2022,GEMN-0096_PHN46_0007/LH244
542,GAH1_2022,GEMN-0096_PHN46_0009/LH244
543,GAH1_2022,GEMN-0096_PHN46_0010/LH244
544,GAH1_2022,GEMN-0096_PHN46_0011/LH244
545,GAH1_2022,GEMN-0096_PHN46_0012/LH244
546,GAH1_2022,GEMN-0096_PHN46_0013/LH244
547,GAH1_2022,GEMN-0096_PHN46_0014/LH244
548,GAH1_2022,GEMN-0096_PHN46_0018/LH244
549,GAH1_2022,GEMN-0096_PHN46_0020/LH244
550,GAH1_2022,GEMN-0096_PHN46_0023/LH244
551,GAH1_2022,GEMN-0096_PHP02_0001/LH244
552,GAH1_2022,GEMN-0096_PHP02_0003/LH244
553,GAH1_2022,GEMN-0096_PHP02_0005/LH244
554,GAH1_2022,GEMN-0096_PHP02_0006/LH244
555,GAH1_2022,GEMN-0096_PHP02_0007/LH244
556,GAH1_2022,GEMN-0096_PHP02_0009/LH244
557,GAH1_2022,GEMN-0096_PHP02_0011/LH244
558,GAH1_2022,GEMN-0096_PHP02_0012/LH244
559,GAH1_2022,GEMN-0096_PHP02_0016/LH244
560,GAH1_2022,GEMN-0096_PHP02_0017/LH244
561,GAH1_2022,GEMN-0096_PHP02_0022/LH244
562,GAH1_2022,GEMN-0096_PHP02_0025/LH244
563,GAH1_2022,GEMN-0096_PHP02_0030/LH244
564,GAH1_2022,GEMN-0097/LH244
565,GAH1_2022,GEMN-0097_LH212HT_0002/LH244
566,GAH1_2022,GEMN-0097_LH212HT_0004/LH244
567,GAH1_2022,GEMN-0097_LH212HT_0019/LH244
568,GAH1_2022,GEMN-0097_LH212HT_0020/LH244
569,GAH1_2022,GEMN-0097_LH212HT_0023/LH244
570,GAH1_2022,GEMN-0097_LH212HT_0026/LH244
571,GAH1_2022,GEMN-0097_LH212HT_0032/LH244
572,GAH1_2022,GEMN-0097_LH212HT_0034/LH244
573,GAH1_2022,GEMN-0097_LH212HT_0039/LH244
574,GAH1_2022,GEMN-0097_LH212HT_0047/LH244
575,GAH1_2022,GEMN-0097_LH212HT_0051/LH244
576,GAH1_2022,GEMN-0097_LH212HT_0054/LH244
577,GAH1_2022,GEMN-0097_LH212HT_0058/LH244
578,GAH1_2022,GEMN-0097_LH212HT_0061/LH244
579,GAH1_2022,GEMN-0097_LH212HT_0062/LH244
580,GAH1_2022,GEMN-0097_LH212HT_0069/LH244
581,GAH1_2022,GEMN-0097_LH212HT_0074/LH244
582,GAH1_2022,GEMN-0097_LH212HT_0078/LH244
583,GAH1_2022,GEMN-0097_LH212HT_0085/LH244
584,GAH1_2022,GEMN-0097_PHJ89_0001/LH244
585,GAH1_2022,GEMN-0097_PHJ89_0002/LH244
586,GAH1_2022,GEMN-0097_PHJ89_0003/LH244
587,GAH1_2022,GEMN-0097_PHJ89_0005/LH244
588,GAH1_2022,GEMN-0097_PHJ89_0006/LH244
589,GAH1_2022,GEMN-0097_PHJ89_0007/LH244
590,GAH1_2022,GEMN-0097_PHJ89_0008/LH244
591,GAH1_2022,GEMN-0097_PHJ89_0010/LH244
592,GAH1_2022,GEMN-0097_PHJ89_0011/LH244
593,GAH1_2022,GEMN-0097_PHJ89_0012/LH244
594,GAH1_2022,GEMN-0097_PHJ89_0013/LH244
595,GAH1_2022,GEMN-0097_PHJ89_0016/LH244
596,GAH1_2022,GEMN-0097_PHJ89_0020/LH244
597,GAH1_2022,GEMN-0097_PHJ89_0023/LH244
598,GAH1_2022,GEMN-0097_PHJ89_0025/LH244
599,GAH1_2022,GEMN-0097_PHJ89_0026/LH244
600,GAH1_2022,GEMN-0097_PHJ89_0027/LH244
601,GAH1_2022,GEMN-0097_PHJ89_0028/LH244
602,GAH1_2022,GEMN-0097_PHJ89_0029/LH244
603,GAH1_2022,GEMN-0097_PHJ89_0033/LH244
604,GAH1_2022,GEMN-0097_PHJ89_0036/LH244
605,GAH1_2022,GEMN-0097_PHJ89_0039/LH244
606,GAH1_2022,GEMN-0097_PHK76_0003/LH244
607,GAH1_2022,GEMN-0097_PHK76_0007/LH244
608,GAH1_2022,GEMN-0097_PHK76_0009/LH244
609,GAH1_2022,GEMN-0097_PHK76_0011/LH244
610,GAH1_2022,GEMN-0097_PHK76_0014/LH244
611,GAH1_2022,GEMN-0097_PHK76_0015/LH244
612,GAH1_2022,GEMN-0097_PHK76_0018/LH244
613,GAH1_2022,GEMN-0097_PHK76_0021/LH244
614,GAH1_2022,GEMN-0097_PHK76_0032/LH244
615,GAH1_2022,GEMN-0097_PHK76_0036/LH244
616,GAH1_2022,GEMN-0097_PHK76_0037/LH244
617,GAH1_2022,GEMN-0097_PHK76_0038/LH244
618,GAH1_2022,GEMN-0097_PHK76_0039/LH244
619,GAH1_2022,GEMN-0097_PHK76_0041/LH244
620,GAH1_2022,GEMN-0097_PHK76_0048/LH244
621,GAH1_2022,GEMN-0097_PHK76_0053/LH244
622,GAH1_2022,GEMN-0097_PHK76_0055/LH244
623,GAH1_2022,GEMN-0097_PHK76_0060/LH244
624,GAH1_2022,GEMN-0097_PHN46_0001/LH244
625,GAH1_2022,GEMN-0097_PHN46_0003/LH244
626,GAH1_2022,GEMN-0097_PHN46_0004/LH244
627,GAH1_2022,GEMN-0097_PHN46_0005/LH244
628,GAH1_2022,GEMN-0097_PHN46_0007/LH244
629,GAH1_2022,GEMN-0097_PHN46_0008/LH244
630,GAH1_2022,GEMN-0097_PHN46_0011/LH244
631,GAH1_2022,GEMN-0097_PHN46_0013/LH244
632,GAH1_2022,GEMN-0097_PHN46_0014/LH244
633,GAH1_2022,GEMN-0097_PHN46_0016/LH244
634,GAH1_2022,GEMN-0097_PHN46_0018/LH244
635,GAH1_2022,GEMN-0097_PHP02_0001/LH244
636,GAH1_2022,GEMN-0097_PHP02_0002/LH244
637,GAH1_2022,GEMN-0097_PHP02_0003/LH244
638,GAH1_2022,GEMN-0097_PHP02_0005/LH244
639,GAH1_2022,GEMN-0097_PHP02_0006/LH244
640,GAH1_2022,GEMN-0097_PHP02_0007/LH244
641,GAH1_2022,GEMN-0098/LH244
642,GAH1_2022,GEMN-0104/LH244
643,GAH1_2022,GEMN-0124/LH244
644,GAH1_2022,GEMN-0144/LH244
645,GAH1_2022,GEMN-0157/LH244
646,GAH1_2022,GEMN-0177/LH244
647,GAH1_2022,GEMN-0178/LH244
648,GAH1_2022,GEMN-0187/LH244
649,GAH1_2022,GEMN-0192/LH244
650,GAH1_2022,GEMN-0192_LH212HT_0001/LH244
651,GAH1_2022,GEMN-0192_LH212HT_0006/LH244
652,GAH1_2022,GEMN-0192_LH212HT_0008/LH244
653,GAH1_2022,GEMN-0192_LH212HT_0010/LH244
654,GAH1_2022,GEMN-0192_LH212HT_0011/LH244
655,GAH1_2022,GEMN-0192_LH212HT_0012/LH244
656,GAH1_2022,GEMN-0192_LH212HT_0013/LH244
657,GAH1_2022,GEMN-0192_LH212HT_0014/LH244
658,GAH1_2022,GEMN-0192_LH212HT_0015/LH244
659,GAH1_2022,GEMN-0192_LH212HT_0018/LH244
660,GAH1_2022,GEMN-0192_LH212HT_0021/LH244
661,GAH1_2022,GEMN-0192_LH212HT_0023/LH244
662,GAH1_2022,GEMN-0192_PHJ89_0001/LH244
663,GAH1_2022,GEMN-0192_PHJ89_0002/LH244
664,GAH1_2022,GEMN-0192_PHK76_0002/LH244
665,GAH1_2022,GEMN-0192_PHK76_0004/LH244
666,GAH1_2022,GEMN-0192_PHK76_0005/LH244
667,GAH1_2022,GEMN-0192_PHK76_0006/LH244
668,GAH1_2022,GEMN-0192_PHK76_0007/LH244
669,GAH1_2022,GEMN-0192_PHK76_0008/LH244
670,GAH1_2022,GEMN-0192_PHK76_0009/LH244
671,GAH1_2022,GEMN-0192_PHK76_0010/LH244
672,GAH1_2022,GEMN-0192_PHK76_0011/LH244
673,GAH1_2022,GEMN-0192_PHK76_0012/LH244
674,GAH1_2022,GEMN-0192_PHK76_0013/LH244
675,GAH1_2022,GEMN-0192_PHK76_0014/LH244
676,GAH1_2022,GEMN-0192_PHK76_0015/LH244
677,GAH1_2022,GEMN-0192_PHK76_0016/LH244
678,GAH1_2022,GEMN-0192_PHK76_0017/LH244
679,GAH1_2022,GEMN-0192_PHK76_0019/LH244
680,GAH1_2022,GEMN-0192_PHK76_0021/LH244
681,GAH1_2022,GEMN-0192_PHK76_0025/LH244
682,GAH1_2022,GEMN-0192_PHK76_0027/LH244
683,GAH1_2022,GEMN-0192_PHK76_0028/LH244
684,GAH1_2022,GEMN-0192_PHK76_0030/LH244
685,GAH1_2022,GEMN-0192_PHK76_0032/LH244
686,GAH1_2022,GEMN-0192_PHK76_0033/LH244
687,GAH1_2022,GEMN-0192_PHK76_0035/LH244
688,GAH1_2022,GEMN-0192_PHK76_0036/LH244
689,GAH1_2022,GEMN-0192_PHK76_0037/LH244
690,GAH1_2022,GEMN-0192_PHK76_0041/LH244
691,GAH1_2022,GEMN-0192_PHK76_0044/LH244
692,GAH1_2022,GEMN-0192_PHK76_0045/LH244
693,GAH1_2022,GEMN-0192_PHN46_0001/LH244
694,GAH1_2022,GEMN-0192_PHN46_0002/LH244
695,GAH1_2022,GEMN-0192_PHN46_0003/LH244
696,GAH1_2022,GEMN-0192_PHN46_0004/LH244
697,GAH1_2022,GEMN-0192_PHN46_0005/LH244
698,GAH1_2022,GEMN-0192_PHN46_0006/LH244
699,GAH1_2022,GEMN-0192_PHN46_0008/LH244
700,GAH1_2022,GEMN-0192_PHN46_0009/LH244
701,GAH1_2022,GEMN-0192_PHN46_0010/LH244
702,GAH1_2022,GEMN-0192_PHN46_0011/LH244
703,GAH1_2022,GEMN-0192_PHN46_0012/LH244
704,GAH1_2022,GEMN-0192_PHN46_0014/LH244
705,GAH1_2022,GEMN-0192_PHN46_0015/LH244
706,GAH1_2022,GEMN-0192_PHN46_0017/LH244
707,GAH1_2022,GEMN-0192_PHN46_0018/LH244
708,GAH1_2022,GEMN-0192_PHN46_0019/LH244
709,GAH1_2022,GEMN-0192_PHN46_0025/LH244
710,GAH1_2022,GEMN-0192_PHP02_0001/LH244
711,GAH1_2022,GEMN-0192_PHP02_0003/LH244
712,GAH1_2022,GEMN-0225/LH244
713,GAH1_2022,GEMN-0225_LH212HT_0002/LH244
714,GAH1_2022,GEMN-0225_LH212HT_0003/LH244
715,GAH1_2022,GEMN-0225_LH212HT_0005/LH244
716,GAH1_2022,GEMN-0225_LH212HT_0006/LH244
717,GAH1_2022,GEMN-0225_LH212HT_0008/LH244
718,GAH1_2022,GEMN-0225_LH212HT_0015/LH244
719,GAH1_2022,GEMN-0225_LH212HT_0017/LH244
720,GAH1_2022,GEMN-0225_LH212HT_0024/LH244
721,GAH1_2022,GEMN-0225_LH212HT_0025/LH244
722,GAH1_2022,GEMN-0225_LH212HT_0028/LH244
723,GAH1_2022,GEMN-0225_LH212HT_0029/LH244
724,GAH1_2022,GEMN-0225_LH212HT_0033/LH244
725,GAH1_2022,GEMN-0225_LH212HT_0036/LH244
726,GAH1_2022,GEMN-0225_LH212HT_0038/LH244
727,GAH1_2022,GEMN-0225_LH212HT_0040/LH244
728,GAH1_2022,GEMN-0225_LH212HT_0043/LH244
729,GAH1_2022,GEMN-0225_PHJ89_0001/LH244
730,GAH1_2022,GEMN-0225_PHJ89_0002/LH244
731,GAH1_2022,GEMN-0225_PHJ89_0003/LH244
732,GAH1_2022,GEMN-0225_PHJ89_0004/LH244
733,GAH1_2022,GEMN-0225_PHJ89_0005/LH244
734,GAH1_2022,GEMN-0225_PHJ89_0006/LH244
735,GAH1_2022,GEMN-0225_PHJ89_0008/LH244
736,GAH1_2022,GEMN-0225_PHJ89_0009/LH244
737,GAH1_2022,GEMN-0225_PHJ89_0013/LH244
738,GAH1_2022,GEMN-0225_PHJ89_0015/LH244
739,GAH1_2022,GEMN-0225_PHJ89_0016/LH244
740,GAH1_2022,GEMN-0225_PHJ89_0017/LH244
741,GAH1_2022,GEMN-0225_PHJ89_0018/LH244
742,GAH1_2022,GEMN-0225_PHJ89_0020/LH244
743,GAH1_2022,GEMN-0225_PHJ89_0021/LH244
744,GAH1_2022,GEMN-0225_PHJ89_0022/LH244
745,GAH1_2022,GEMN-0225_PHJ89_0026/LH244
746,GAH1_2022,GEMN-0225_PHJ89_0032/LH244
747,GAH1_2022,GEMN-0225_PHK76_0001/LH244
748,GAH1_2022,GEMN-0225_PHK76_0002/LH244
749,GAH1_2022,GEMN-0225_PHK76_0003/LH244
750,GAH1_2022,GEMN-0225_PHK76_0004/LH244
751,GAH1_2022,GEMN-0225_PHK76_0005/LH244
752,GAH1_2022,GEMN-0225_PHK76_0007/LH244
753,GAH1_2022,GEMN-0225_PHK76_0008/LH244
754,GAH1_2022,GEMN-0225_PHK76_0010/LH244
755,GAH1_2022,GEMN-0225_PHK76_0012/LH244
756,GAH1_2022,GEMN-0225_PHK76_0013/LH244
757,GAH1_2022,GEMN-0225_PHK76_0014/LH244
758,GAH1_2022,GEMN-0225_PHK76_0018/LH244
759,GAH1_2022,GEMN-0225_PHK76_0019/LH244
760,GAH1_2022,GEMN-0225_PHK76_0021/LH244
761,GAH1_2022,GEMN-0225_PHK76_0022/LH244
762,GAH1_2022,GEMN-0225_PHK76_0027/LH244
763,GAH1_2022,GEMN-0225_PHK76_0028/LH244
764,GAH1_2022,GEMN-0225_PHK76_0031/LH244
765,GAH1_2022,GEMN-0225_PHN46_0001/LH244
766,GAH1_2022,GEMN-0225_PHN46_0003/LH244
767,GAH1_2022,GEMN-0225_PHN46_0004/LH244
768,GAH1_2022,GEMN-0225_PHN46_0005/LH244
769,GAH1_2022,GEMN-0225_PHN46_0006/LH244
770,GAH1_2022,GEMN-0225_PHN46_0009/LH244
771,GAH1_2022,GEMN-0225_PHN46_0014/LH244
772,GAH1_2022,GEMN-0225_PHN46_0021/LH244
773,GAH1_2022,GEMN-0225_PHP02_0001/LH244
774,GAH1_2022,GEMN-0225_PHP02_0002/LH244
775,GAH1_2022,GEMN-0225_PHP02_0003/LH244
776,GAH1_2022,GEMN-0225_PHP02_0005/LH244
777,GAH1_2022,GEMN-0225_PHP02_0006/LH244
778,GAH1_2022,GEMN-0225_PHP02_0008/LH244
779,GAH1_2022,GEMN-0225_PHP02_0009/LH244
780,GAH1_2022,GEMN-0225_PHP02_0010/LH244
781,GAH1_2022,GEMN-0225_PHP02_0012/LH244
782,GAH1_2022,GEMN-0225_PHP02_0013/LH244
783,GAH1_2022,GEMN-0225_PHP02_0014/LH244
784,GAH1_2022,GEMN-0225_PHP02_0015/LH244
785,GAH1_2022,GEMN-0225_PHP02_0017/LH244
786,GAH1_2022,GEMN-0232/LH244
787,GAH1_2022,GEMN-0238/LH244
788,GAH1_2022,GEMN-0257/LH244
789,GAH1_2022,GEMN-0271/LH244
790,GAH1_2022,GEMN-0287/LH244
791,GAH1_2022,LH185/LH244
792,GAH1_2022,LH195/PHZ51
793,GAH1_2022,LH213/LH244
794,GAH1_2022,LH216/LH244
795,GAH1_2022,LH244/MO17
796,GAH1_2022,LH244/PHK76
797,GAH1_2022,LH244/PHZ51
798,GAH1_2022,LH283/LH244
799,GAH1_2022,LH287/LH244
800,GAH1_2022,LH74/PHN82
801,GAH1_2022,LH82/LH244
802,GAH1_2022,M162W/LH244
803,GAH1_2022,MBUB/LH244
804,GAH1_2022,MM501D/LH244
805,GAH1_2022,MO17_PHW30-008-(2N)-01/LH244
806,GAH1_2022,MO17_PHW30-200-(2N)-02/LH244
807,GAH1_2022,MO17_PHW30-309-(2N)-01/LH244
808,GAH1_2022,MO44/LH244
809,GAH1_2022,MO44_LH145_0127/LH244
810,GAH1_2022,MO44_LH145_0138/LH244
811,GAH1_2022,MO44_PHG47_0072/LH244
812,GAH1_2022,MO44_PHG47_0125/LH244
813,GAH1_2022,MO44_PHW65_0025/LH244
814,GAH1_2022,MO44_PHW65_0035/LH244
815,GAH1_2022,MOG/LH244
816,GAH1_2022,MS71/LH244
817,GAH1_2022,NC358/LH244
818,GAH1_2022,NC360/LH244
819,GAH1_2022,NC366/LH244
820,GAH1_2022,NC374/LH244
821,GAH1_2022,NC386/LH244
822,GAH1_2022,NC388/LH244
823,GAH1_2022,NC398/LH244
824,GAH1_2022,NC426/LH244
825,GAH1_2022,NC512/LH244
826,GAH1_2022,NC528/LH244
827,GAH1_2022,NC542/LH244
828,GAH1_2022,NC546/LH244
829,GAH1_2022,NC548/LH244
830,GAH1_2022,NKH8431/LH244
831,GAH1_2022,OH43/LH244
832,GAH1_2022,PH207/LH244
833,GAH1_2022,PH24E/LH244
834,GAH1_2022,PHAP9/LH244
835,GAH1_2022,PHB47/LH244
836,GAH1_2022,PHB47/PHN82
837,GAH1_2022,PHB47/PHZ51
838,GAH1_2022,PHG29/PHG47
839,GAH1_2022,PHG35/LH244
840,GAH1_2022,PHG39/PHN82
841,GAH1_2022,PHG47/LH244
842,GAH1_2022,PHJ40/PHAJ0
843,GAH1_2022,PHJ89/LH244
844,GAH1_2022,PHJ90/LH244
845,GAH1_2022,PHK56/LH244
846,GAH1_2022,PHKE6/LH244
847,GAH1_2022,PHN11/LH244
848,GAH1_2022,PHN11_LH145_0005/LH244
849,GAH1_2022,PHN11_LH145_0028/LH244
850,GAH1_2022,PHN11_LH145_0085/LH244
851,GAH1_2022,PHN11_OH43_0001/LH244
852,GAH1_2022,PHN11_OH43_0075/LH244
853,GAH1_2022,PHN11_OH43_0088/LH244
854,GAH1_2022,PHN11_PHG47_0251/LH244
855,GAH1_2022,PHN11_PHG47_0287/LH244
856,GAH1_2022,PHN11_PHW65_0312/LH244
857,GAH1_2022,PHN11_PHW65_0323/LH244
858,GAH1_2022,PHN11_PHW65_0359/LH244
859,GAH1_2022,PHN46/LH244
860,GAH1_2022,PHP02/LH244
861,GAH1_2022,PHP55/LH244
862,GAH1_2022,PHR03/LH244
863,GAH1_2022,PHRE1/PHTD5
864,GAH1_2022,PHW30/LH244
865,GAH1_2022,PHW30_MO17-010-(2N)-01/LH244
866,GAH1_2022,PHW30_MO17-032-(2N)-01/LH244
867,GAH1_2022,PHW30_MO17-095-(2N)-01/LH244
868,GAH1_2022,PHW30_MO17-129-(2N)-01/LH244
869,GAH1_2022,PHW30_MO17-178-(2N)-01/LH244
870,GAH1_2022,PHW30_MO17-234-(2N)-02/LH244
871,GAH1_2022,PHW30_MO17-299-(2N)-01/LH244
872,GAH1_2022,PHW52/PHM49
873,GAH1_2022,PHW52/PHN82
874,GAH1_2022,PHW65/LH244
875,GAH1_2022,PHW65_MOG_0137/LH244
876,GAH1_2022,PHW65_MOG_0176/LH244
877,GAH1_2022,PHW65_MOG_0271/LH244
878,GAH1_2022,TX714/TX779
879,GAH1_2022,TX777/LH195
880,GAH1_2022,TX779/LH195
881,GAH1_2022,TX951/LH195
882,GAH1_2022,W10001_0003/LH244
883,GAH1_2022,W10001_0007/LH244
884,GAH1_2022,W10001_0009/LH244
885,GAH1_2022,W10001_0012/LH244
886,GAH1_2022,W10001_0013/LH244
887,GAH1_2022,W10001_0014/LH244
888,GAH1_2022,W10001_0016/LH244
889,GAH1_2022,W10001_0017/LH244
890,GAH1_2022,W10001_0019/LH244
891,GAH1_2022,W10001_0021/LH244
892,GAH1_2022,W10001_0022/LH244
893,GAH1_2022,W10001_0023/LH244
894,GAH1_2022,W10001_0031/LH244
895,GAH1_2022,W10001_0033/LH244
896,GAH1_2022,W10001_0040/LH244
897,GAH1_2022,W10001_0047/LH244
898,GAH1_2022,W10002_0002/LH244
899,GAH1_2022,W10005_0029/LH244
900,GAH1_2022,W10005_0107/LH244
901,GAH1_2022,W10005_0111/LH244
902,GAH1_2022,W10005_0147/LH244
903,GAH1_2022,W10005_0220/LH244
904,GAH1_2022,W10010_0032/LH244
905,GAH1_2022,W10010_0084/LH244
906,GAH1_2022,W10010_0093/LH244
907,GAH1_2022,W10010_0101/LH244
908,GAH1_2022,W10010_0118/LH244
909,GAH1_2022,W10010_0124/LH244
910,GAH1_2022,W10010_0148/LH244
911,GAH1_2022,W10010_0170/LH244
912,GAH1_2022,W10010_0175/LH244
913,GAH1_2022,W10010_0189/LH244
914,GAH1_2022,W10010_0215/LH244
915,GAH1_2022,W10010_0279/LH244
916,GAH1_2022,W10010_0294/LH244
917,GAH1_2022,W10010_0311/LH244
918,GAH1_2022,W10010_0337/LH244
919,GAH1_2022,W10010_0346/LH244
920,GAH1_2022,W10010_0358/LH244
921,GAH1_2022,W10010_0381/LH244
922,GAH1_2022,W10010_0452/LH244
923,GAH2_2022,B14A/H95
924,GAH2_2022,B14A/MO17
925,GAH2_2022,B14A/OH43
926,GAH2_2022,B37/H95
927,GAH2_2022,B37/MO17
928,GAH2_2022,B37/OH43
929,GAH2_2022,B73/MO17
930,GAH2_2022,B73/PHM49
931,GAH2_2022,B73/PHN82
932,GAH2_2022,B73/TX779
933,GAH2_2022,B97/LH244
934,GAH2_2022,BGEM-0039-N/LH244
935,GAH2_2022,BGEM-0063-N/LH244
936,GAH2_2022,BGEM-0089-N/LH244
937,GAH2_2022,BGEM-0124-N/LH244
938,GAH2_2022,BGEM-0129-N/LH244
939,GAH2_2022,CG119/CG108
940,GAH2_2022,CG44/CGR01
941,GAH2_2022,DK3IIH6/LH244
942,GAH2_2022,DK78010/LH244
943,GAH2_2022,F42/H95
944,GAH2_2022,F42/MO17
945,GAH2_2022,F42/OH43
946,GAH2_2022,GEMN-0096/LH244
947,GAH2_2022,GEMN-0096_LH212HT_0001/LH244
948,GAH2_2022,GEMN-0096_LH212HT_0002/LH244
949,GAH2_2022,GEMN-0096_LH212HT_0004/LH244
950,GAH2_2022,GEMN-0096_LH212HT_0005/LH244
951,GAH2_2022,GEMN-0096_LH212HT_0006/LH244
952,GAH2_2022,GEMN-0096_LH212HT_0009/LH244
953,GAH2_2022,GEMN-0096_LH212HT_0010/LH244
954,GAH2_2022,GEMN-0096_LH212HT_0012/LH244
955,GAH2_2022,GEMN-0096_LH212HT_0013/LH244
956,GAH2_2022,GEMN-0096_LH212HT_0017/LH244
957,GAH2_2022,GEMN-0096_LH212HT_0020/LH244
958,GAH2_2022,GEMN-0096_LH212HT_0021/LH244
959,GAH2_2022,GEMN-0096_PHJ89_0001/LH244
960,GAH2_2022,GEMN-0096_PHJ89_0002/LH244
961,GAH2_2022,GEMN-0096_PHJ89_0006/LH244
962,GAH2_2022,GEMN-0096_PHJ89_0007/LH244
963,GAH2_2022,GEMN-0096_PHJ89_0009/LH244
964,GAH2_2022,GEMN-0096_PHJ89_0010/LH244
965,GAH2_2022,GEMN-0096_PHJ89_0011/LH244
966,GAH2_2022,GEMN-0096_PHJ89_0012/LH244
967,GAH2_2022,GEMN-0096_PHJ89_0013/LH244
968,GAH2_2022,GEMN-0096_PHJ89_0014/LH244
969,GAH2_2022,GEMN-0096_PHJ89_0016/LH244
970,GAH2_2022,GEMN-0096_PHJ89_0017/LH244
971,GAH2_2022,GEMN-0096_PHK76_0001/LH244
972,GAH2_2022,GEMN-0096_PHK76_0002/LH244
973,GAH2_2022,GEMN-0096_PHK76_0003/LH244
974,GAH2_2022,GEMN-0096_PHK76_0004/LH244
975,GAH2_2022,GEMN-0096_PHK76_0006/LH244
976,GAH2_2022,GEMN-0096_PHK76_0007/LH244
977,GAH2_2022,GEMN-0096_PHK76_0008/LH244
978,GAH2_2022,GEMN-0096_PHK76_0009/LH244
979,GAH2_2022,GEMN-0096_PHK76_0010/LH244
980,GAH2_2022,GEMN-0096_PHK76_0013/LH244
981,GAH2_2022,GEMN-0096_PHK76_0015/LH244
982,GAH2_2022,GEMN-0096_PHK76_0016/LH244
983,GAH2_2022,GEMN-0096_PHN46_0001/LH244
984,GAH2_2022,GEMN-0096_PHN46_0002/LH244
985,GAH2_2022,GEMN-0096_PHN46_0003/LH244
986,GAH2_2022,GEMN-0096_PHN46_0004/LH244
987,GAH2_2022,GEMN-0096_PHN46_0005/LH244
988,GAH2_2022,GEMN-0096_PHN46_0007/LH244
989,GAH2_2022,GEMN-0096_PHN46_0009/LH244
990,GAH2_2022,GEMN-0096_PHN46_0010/LH244
991,GAH2_2022,GEMN-0096_PHN46_0011/LH244
992,GAH2_2022,GEMN-0096_PHN46_0012/LH244
993,GAH2_2022,GEMN-0096_PHN46_0013/LH244
994,GAH2_2022,GEMN-0096_PHN46_0014/LH244
995,GAH2_2022,GEMN-0096_PHN46_0018/LH244
996,GAH2_2022,GEMN-0096_PHN46_0020/LH244
997,GAH2_2022,GEMN-0096_PHN46_0023/LH244
998,GAH2_2022,GEMN-0096_PHP02_0001/LH244
999,GAH2_2022,GEMN-0096_PHP02_0003/LH244
1000,GAH2_2022,GEMN-0096_PHP02_0005/LH244
1001,GAH2_2022,GEMN-0096_PHP02_0006/LH244
1002,GAH2_2022,GEMN-0096_PHP02_0007/LH244
1003,GAH2_2022,GEMN-0096_PHP02_0009/LH244
1004,GAH2_2022,GEMN-0096_PHP02_0011/LH244
1005,GAH2_2022,GEMN-0096_PHP02_0012/LH244
1006,GAH2_2022,GEMN-0096_PHP02_0015/LH244
1007,GAH2_2022,GEMN-0096_PHP02_0016/LH244
1008,GAH2_2022,GEMN-0096_PHP02_0017/LH244
1009,GAH2_2022,GEMN-0096_PHP02_0025/LH244
1010,GAH2_2022,GEMN-0096_PHP02_0030/LH244
1011,GAH2_2022,GEMN-0097/LH244
1012,GAH2_2022,GEMN-0097_LH212HT_0004/LH244
1013,GAH2_2022,GEMN-0097_LH212HT_0019/LH244
1014,GAH2_2022,GEMN-0097_LH212HT_0020/LH244
1015,GAH2_2022,GEMN-0097_LH212HT_0023/LH244
1016,GAH2_2022,GEMN-0097_LH212HT_0026/LH244
1017,GAH2_2022,GEMN-0097_LH212HT_0032/LH244
1018,GAH2_2022,GEMN-0097_LH212HT_0039/LH244
1019,GAH2_2022,GEMN-0097_LH212HT_0047/LH244
1020,GAH2_2022,GEMN-0097_LH212HT_0051/LH244
1021,GAH2_2022,GEMN-0097_LH212HT_0054/LH244
1022,GAH2_2022,GEMN-0097_LH212HT_0058/LH244
1023,GAH2_2022,GEMN-0097_LH212HT_0061/LH244
1024,GAH2_2022,GEMN-0097_LH212HT_0062/LH244
1025,GAH2_2022,GEMN-0097_LH212HT_0069/LH244
1026,GAH2_2022,GEMN-0097_LH212HT_0074/LH244
1027,GAH2_2022,GEMN-0097_LH212HT_0085/LH244
1028,GAH2_2022,GEMN-0097_LH212HT_0090/LH244
1029,GAH2_2022,GEMN-0097_PHJ89_0001/LH244
